index,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Full_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,y
2147,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8749,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Good,Average,2002,2002,Gable,Good,Typical,PConc,Good,Typical,No,1459,1459,GasA,Excellent,Y,SBrkr,1459,0,1459,0,2,3,1,Good,6,Typ,1,Good,Attchd,2,527,Typical,Typical,Paved,39,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,C
1266,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8892,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Good,1953,1996,Gable,Good,Typical,Stone,Typical,Typical,Av,105,105,GasA,Good,Y,SBrkr,910,0,910,0,1,3,1,Good,5,Typ,0,No_Fireplace,Attchd,2,414,Typical,Typical,Paved,0,150,0,0,No_Pool,Good_Wood,None,0,10,2008,WD ,Normal,E
2421,One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,3196,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwnhsE,One_Story,Very_Good,Average,2003,2003,Gable,Good,Typical,PConc,Good,Typical,Gd,1273,1273,GasA,Excellent,Y,SBrkr,1456,0,1456,0,2,2,1,Good,7,Typ,1,Typical,Attchd,2,400,Typical,Typical,Paved,20,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,B
2840,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,45,8248,Pave,Gravel,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Average,Good,1918,1950,Gable,Typical,Typical,BrkTil,Typical,Typical,No,686,686,GasW,Good,Y,SBrkr,686,564,1250,0,1,3,1,Fair,7,Typ,0,No_Fireplace,Detchd,1,280,Typical,Typical,Partial_Pavement,0,96,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,E
1596,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1974,Pave,No_Alley_Access,Regular,Lvl,AllPub,Twnhs,SFoyer,Below_Average,Good,1973,2006,Gable,Typical,Good,CBlock,Good,Typical,Av,25,526,GasA,Good,Y,SBrkr,526,462,988,1,1,2,1,Typical,5,Typ,0,No_Fireplace,BuiltIn,1,297,Typical,Typical,Paved,101,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,E
1085,Two_Story_1946_and_Newer,Residential_Low_Density,80,9024,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,2004,2004,Gable,Good,Typical,PConc,Good,Typical,No,789,789,GasA,Excellent,Y,SBrkr,813,702,1515,0,2,3,1,Good,8,Typ,1,Good,Attchd,2,393,Typical,Typical,Paved,75,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,C
1891,Split_or_Multilevel,Residential_Low_Density,80,9200,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,SLvl,Above_Average,Average,1965,1965,Gable,Typical,Typical,CBlock,Typical,Typical,Gd,548,1042,GasA,Typical,Y,SBrkr,1042,0,1042,0,2,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,2,440,Typical,Typical,Paved,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2007,WD ,Normal,C
2165,Two_Story_1946_and_Newer,Residential_Low_Density,64,8333,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2006,2006,Gable,Good,Typical,PConc,Good,Typical,No,738,738,GasA,Good,Y,SBrkr,738,753,1491,0,2,3,1,Good,7,Typ,1,Good,Attchd,2,484,Typical,Typical,Paved,30,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,C
2184,Duplex_All_Styles_and_Ages,Residential_Low_Density,74,6882,Pave,No_Alley_Access,Regular,Lvl,AllPub,Duplex,One_Story,Below_Average,Fair,1955,1955,Gable,Typical,Typical,PConc,No_Basement,No_Basement,No_Basement,0,0,GasA,Typical,N,SBrkr,1152,0,1152,0,2,2,2,Fair,6,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,E
1967,Duplex_All_Styles_and_Ages,Residential_Low_Density,80,8000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Duplex,One_Story,Average,Below_Average,1961,1961,Gable,Typical,Typical,CBlock,Typical,Typical,No,1800,1800,GasA,Excellent,N,SBrkr,1800,0,1800,0,2,6,2,Typical,10,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,D
1117,Two_Story_1946_and_Newer,Residential_Low_Density,73,9801,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2007,2007,Gable,Good,Typical,PConc,Good,Typical,Av,1341,1341,GasA,Excellent,Y,SBrkr,1341,520,1861,0,3,3,1,Good,7,Typ,1,Good,BuiltIn,3,851,Typical,Typical,Paved,60,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,B
583,Two_Story_1946_and_Newer,Residential_Low_Density,0,12732,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Above_Average,1974,1974,Gable,Typical,Typical,CBlock,Typical,Typical,Mn,150,752,GasA,Typical,Y,SBrkr,1285,782,2067,0,2,3,1,Good,7,Typ,2,Typical,Attchd,2,784,Typical,Typical,Paved,40,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,B
1679,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1920,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwnhsE,Two_Story,Average,Average,1971,1971,Gable,Typical,Typical,CBlock,Typical,Typical,No,294,765,GasA,Excellent,Y,SBrkr,765,600,1365,1,1,2,1,Typical,6,Min1,0,No_Fireplace,Detchd,2,440,Typical,Typical,Paved,36,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,E
1321,Two_Story_1945_and_Older,Residential_Medium_Density,60,11340,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Poor,Very_Poor,1920,1950,Gable,Fair,Fair,BrkTil,Fair,Fair,No,723,723,GasA,Typical,N,SBrkr,723,363,1086,0,1,2,1,Typical,5,Maj1,0,No_Fireplace,Detchd,2,400,Fair,Poor,Dirt_Gravel,24,144,0,0,No_Pool,No_Fence,None,0,11,2008,ConLD,Normal,E
1107,Two_Story_1946_and_Newer,Residential_Low_Density,91,10010,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Average,1993,1994,Hip,Good,Typical,PConc,Good,Typical,Av,0,1080,GasA,Excellent,Y,SBrkr,1108,1089,2197,1,2,4,1,Good,9,Typ,1,Good,Attchd,3,783,Typical,Typical,Paved,99,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,A
2102,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,66,10235,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,Good,Typical,PConc,Good,Typical,Av,1643,1643,GasA,Excellent,Y,SBrkr,1651,0,1651,0,2,3,1,Good,7,Typ,1,Good,Attchd,3,870,Typical,Typical,Paved,64,0,0,0,No_Pool,No_Fence,None,0,9,2007,New,Partial,B
1975,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,Gravel,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1927,1950,Gable,Typical,Typical,BrkTil,Typical,Typical,No,569,845,GasA,Typical,Y,SBrkr,866,430,1296,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,2,576,Typical,Typical,Paved,0,175,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,D
1591,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,32,4500,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwnhsE,One_Story,Above_Average,Average,1997,1997,Hip,Typical,Typical,PConc,Excellent,Typical,No,325,1189,GasA,Excellent,Y,SBrkr,1189,0,1189,1,2,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,2,392,Typical,Typical,Paved,122,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,C
613,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9768,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Average,1955,1955,Gable,Typical,Typical,CBlock,Typical,Typical,No,613,960,GasA,Good,Y,SBrkr,960,0,960,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,1,330,Typical,Typical,Paved,70,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2009,WD ,Normal,E
595,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Above_Average,1965,1965,Gable,Typical,Typical,CBlock,Typical,Typical,No,121,925,GasA,Excellent,Y,SBrkr,925,0,925,0,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1,429,Typical,Typical,Paved,0,0,0,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,E
1408,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,66,21780,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Above_Average,Good,1918,1950,Gable,Typical,Typical,BrkTil,Good,Typical,Mn,1163,1163,GasA,Excellent,Y,SBrkr,1163,511,1674,0,2,4,1,Typical,8,Typ,1,Good,Detchd,2,396,Typical,Typical,Dirt_Gravel,36,0,144,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,C
2071,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,115149,Pave,No_Alley_Access,Moderately_Irregular,Low,AllPub,OneFam,One_Story,Good,Average,1971,2002,Gable,Typical,Typical,CBlock,Good,Typical,Gd,424,1643,GasA,Typical,Y,SBrkr,1824,0,1824,1,2,2,1,Good,5,Typ,2,Typical,Attchd,2,739,Typical,Typical,Paved,48,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,A
513,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11128,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Excellent,Average,2005,2006,Hip,Excellent,Typical,PConc,Excellent,Typical,Gd,300,2458,GasA,Excellent,Y,SBrkr,2490,0,2490,1,2,2,1,Excellent,9,Typ,2,Good,Attchd,3,795,Typical,Typical,Paved,226,0,0,0,No_Pool,Good_Privacy,None,0,10,2009,WD ,Normal,A
580,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11717,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Above_Average,1970,1970,Hip,Typical,Typical,CBlock,Typical,Typical,No,1442,1442,GasA,Typical,Y,SBrkr,1442,0,1442,0,2,2,1,Typical,6,Typ,1,Typical,Attchd,2,615,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,C
39,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94,12883,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2009,2010,Gable,Good,Typical,PConc,Good,Typical,No,1544,1544,GasA,Excellent,Y,SBrkr,1544,0,1544,0,2,3,1,Good,7,Typ,0,No_Fireplace,Attchd,3,868,Typical,Typical,Paved,35,0,0,0,No_Pool,No_Fence,None,0,6,2010,New,Partial,A
227,Two_Story_1946_and_Newer,Residential_Low_Density,0,11616,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,1978,1978,Hip,Typical,Typical,CBlock,Typical,Typical,Mn,234,672,GasA,Typical,Y,SBrkr,672,714,1386,0,2,3,1,Typical,6,Typ,1,Typical,Attchd,2,440,Typical,Typical,Paved,0,0,0,0,No_Pool,Good_Privacy,None,0,4,2010,WD ,Abnorml,D
2781,Split_or_Multilevel,Residential_Low_Density,55,10780,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,SLvl,Average,Average,1976,1976,Gable,Typical,Typical,CBlock,Typical,Typical,Av,428,911,GasA,Good,Y,SBrkr,954,0,954,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,2,576,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,D
1411,Duplex_All_Styles_and_Ages,Residential_Low_Density,50,9350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Duplex,SFoyer,Average,Average,1975,1975,Gable,Typical,Typical,PConc,Good,Typical,Av,0,864,GasA,Fair,N,SBrkr,864,0,864,1,1,2,1,Typical,4,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,E
207,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,76,7630,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwoFmCon,Two_Story,Average,Excellent,1900,1996,Gable,Typical,Good,BrkTil,Good,Typical,No,360,360,GasA,Good,Y,SBrkr,1032,780,1812,0,2,4,2,Good,8,Typ,1,Poor,Detchd,2,672,Typical,Typical,Dirt_Gravel,0,40,0,0,No_Pool,Minimum_Privacy,None,0,5,2010,WD ,Normal,D
1351,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,64,13053,Pave,Paved,Regular,Bnk,AllPub,OneFam,One_and_Half_Fin,Above_Average,Good,1923,2000,Gambrel,Typical,Typical,BrkTil,Typical,Typical,No,833,833,GasA,Good,Y,SBrkr,1053,795,1848,0,1,4,1,Good,8,Typ,1,Good,Detchd,2,370,Typical,Typical,Dirt_Gravel,0,0,220,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,B
2363,One_Story_PUD_1946_and_Newer,Residential_High_Density,26,8773,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,TwnhsE,One_Story,Above_Average,Average,2002,2002,Gable,Good,Typical,PConc,Good,Typical,No,536,1487,GasA,Excellent,Y,SBrkr,1419,0,1419,1,2,2,1,Good,4,Typ,0,No_Fireplace,Attchd,2,543,Typical,Typical,Paved,68,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,C
2567,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,8500,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Fair,1961,1961,Hip,Typical,Typical,CBlock,Typical,Typical,No,635,1235,GasA,Typical,Y,SBrkr,1235,0,1235,0,1,2,1,Typical,6,Typ,0,No_Fireplace,Attchd,2,480,Typical,Typical,Paved,0,0,0,0,No_Pool,Good_Wood,None,0,12,2006,WD ,Abnorml,E
1320,Two_and_Half_Story_All_Ages,Residential_Medium_Density,75,13500,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_and_Half_Unf,Very_Excellent,Excellent,1893,2000,Gable,Excellent,Excellent,BrkTil,Typical,Typical,No,1237,1237,GasA,Good,Y,SBrkr,1521,1254,2775,0,3,3,1,Good,9,Typ,1,Good,Detchd,2,880,Good,Typical,Paved,502,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,A
2801,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Good,Average,2004,2005,Hip,Good,Typical,PConc,Good,Typical,No,1836,1860,GasA,Excellent,Y,SBrkr,1836,0,1836,0,2,3,1,Good,8,Typ,1,Good,Attchd,2,484,Typical,Typical,Paved,33,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,B
1848,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2645,Pave,Paved,Regular,Lvl,AllPub,Twnhs,Two_Story,Very_Good,Average,1999,2000,Gable,Good,Typical,PConc,Good,Typical,No,776,776,GasA,Excellent,Y,SBrkr,764,677,1441,0,2,2,1,Good,5,Typ,0,No_Fireplace,Detchd,2,492,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,C
2418,Two_Story_1946_and_Newer,Residential_Low_Density,75,9073,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2006,2006,Gable,Good,Typical,PConc,Good,Typical,No,738,738,GasA,Excellent,Y,SBrkr,738,754,1492,0,2,3,1,Good,8,Typ,0,No_Fireplace,Attchd,2,440,Typical,Typical,Paved,32,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,C
368,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,124,16158,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,OneFam,One_Story,Good,Average,2005,2005,Hip,Good,Typical,PConc,Excellent,Typical,Av,256,1530,GasA,Excellent,Y,SBrkr,1530,0,1530,1,2,3,1,Good,7,Typ,1,Good,Attchd,2,430,Typical,Typical,Paved,36,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,B
2100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,10652,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Good,Average,2006,2007,Gable,Good,Typical,PConc,Good,Typical,Av,1494,1494,GasA,Excellent,Y,SBrkr,1494,0,1494,0,2,3,1,Good,7,Typ,1,Good,Attchd,3,840,Typical,Typical,Paved,33,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,B
1703,Two_Story_1946_and_Newer,Residential_Low_Density,76,9591,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2004,2005,Gable,Good,Typical,PConc,Excellent,Typical,Av,1143,1143,GasA,Excellent,Y,SBrkr,1143,1330,2473,0,2,4,1,Good,9,Typ,1,Good,BuiltIn,3,852,Typical,Typical,Paved,151,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,A
1348,Two_Story_1945_and_Older,Residential_Medium_Density,60,6155,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Very_Good,1920,1999,Gable,Typical,Typical,BrkTil,Fair,Fair,Mn,611,611,GasA,Excellent,Y,SBrkr,751,611,1362,0,2,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,2,502,Typical,Fair,Paved,0,84,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,D
1292,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,63,11426,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Good,Average,2003,2003,Gable,Typical,Typical,PConc,Good,Typical,No,1362,1362,GasA,Excellent,Y,SBrkr,1362,720,2082,0,2,3,1,Good,6,Mod,0,No_Fireplace,Detchd,2,484,Typical,Typical,Dirt_Gravel,238,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,B
1536,Two_Story_1945_and_Older,Residential_Low_Density,100,9670,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,OneFam,Two_Story,Very_Good,Above_Average,1935,1950,Gable,Typical,Typical,PConc,Typical,Fair,No,398,608,GasA,Typical,Y,SBrkr,983,890,1873,0,1,4,1,Typical,9,Typ,2,Good,Detchd,2,786,Fair,Typical,Paved,0,207,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Alloca,B
1749,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59,10936,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Good,Average,2006,2006,Gable,Good,Typical,PConc,Good,Typical,Av,1510,1510,GasA,Excellent,Y,SBrkr,1525,0,1525,0,2,3,1,Good,6,Typ,1,Good,Attchd,2,534,Typical,Typical,Paved,18,0,0,0,No_Pool,No_Fence,None,0,4,2007,New,Partial,B
1189,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,15387,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Good,Good,1967,1967,Gable,Typical,Typical,CBlock,Typical,Typical,No,723,1620,GasA,Excellent,Y,SBrkr,1620,0,1620,0,2,4,1,Good,8,Typ,1,Good,Attchd,2,578,Typical,Typical,Paved,62,192,0,0,No_Pool,No_Fence,Shed,450,8,2008,WD ,Normal,B
791,Two_Story_1946_and_Newer,Residential_Low_Density,50,9350,Pave,No_Alley_Access,Regular,Bnk,AllPub,OneFam,Two_Story,Above_Average,Good,1946,1950,Hip,Typical,Typical,CBlock,Typical,Typical,No,405,747,GasA,Excellent,Y,SBrkr,892,747,1639,0,1,3,1,Good,6,Typ,1,Good,Detchd,1,240,Typical,Typical,Paved,50,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,D
1332,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Average,Good,1941,2006,Gable,Typical,Good,CBlock,Typical,Typical,No,72,672,GasA,Excellent,Y,SBrkr,832,378,1210,0,1,3,1,Good,6,Typ,0,No_Fireplace,Detchd,1,240,Typical,Typical,Partial_Pavement,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,E
1727,Two_Story_1946_and_Newer,Residential_Low_Density,59,15810,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,2007,2007,Gable,Good,Typical,CBlock,Good,Typical,No,768,768,GasA,Excellent,Y,SBrkr,768,728,1496,0,3,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2,572,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,New,Partial,C
672,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,8712,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Good,1957,2000,Hip,Typical,Good,CBlock,Typical,Typical,Mn,132,992,GasA,Typical,Y,SBrkr,1306,0,1306,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1,756,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,D
888,Two_Story_1946_and_Newer,Residential_Low_Density,75,7950,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,OneFam,Two_Story,Above_Average,Above_Average,1977,1977,Hip,Typical,Typical,CBlock,Typical,Typical,No,155,690,GasA,Typical,Y,SBrkr,698,728,1426,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,2,440,Typical,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Normal,D
319,Two_Story_1946_and_Newer,Residential_Low_Density,80,11316,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2002,2003,Gable,Good,Typical,PConc,Good,Typical,No,193,817,GasA,Excellent,Y,SBrkr,824,1070,1894,1,2,4,1,Good,8,Typ,1,Good,BuiltIn,2,510,Typical,Typical,Paved,40,0,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,B
2091,Two_Story_1946_and_Newer,Residential_Low_Density,116,13474,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Average,1990,1991,Gable,Good,Typical,CBlock,Good,Typical,No,0,700,GasA,Good,Y,SBrkr,1122,1121,2243,1,2,4,1,Good,8,Typ,1,Typical,Attchd,3,746,Typical,Typical,Paved,44,224,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,B
2767,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,12000,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1968,1968,Gable,Typical,Fair,CBlock,Good,Fair,No,535,1388,GasA,Good,Y,SBrkr,1388,0,1388,1,2,3,1,Typical,6,Typ,1,Poor,Attchd,2,522,Typical,Typical,Paved,58,0,0,0,No_Pool,No_Fence,None,0,7,2006,COD,Abnorml,D
666,Duplex_All_Styles_and_Ages,Residential_Low_Density,81,9671,Pave,No_Alley_Access,Regular,Lvl,AllPub,Duplex,Two_Story,Above_Average,Average,1969,1969,Gable,Typical,Typical,CBlock,Typical,Typical,No,1248,1248,GasA,Typical,Y,SBrkr,1248,1296,2544,0,2,6,2,Typical,12,Typ,0,No_Fireplace,Attchd,3,907,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,C
2927,Split_Foyer,Residential_Low_Density,62,10441,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,SFoyer,Average,Average,1992,1992,Gable,Typical,Typical,PConc,Good,Typical,Av,575,912,GasA,Typical,Y,SBrkr,970,0,970,0,1,3,1,Typical,6,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Paved,32,0,0,0,No_Pool,Minimum_Privacy,Shed,700,7,2006,WD ,Normal,D
1932,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,10950,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Above_Average,1952,1952,Hip,Typical,Typical,CBlock,Typical,Typical,No,507,948,GasA,Typical,Y,SBrkr,948,0,948,0,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,2,410,Typical,Typical,Dirt_Gravel,48,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,D
1626,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9556,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Good,Average,1992,1993,Gable,Typical,Typical,PConc,Good,Typical,No,1168,1168,GasA,Good,Y,SBrkr,1187,0,1187,0,2,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2,420,Typical,Typical,Paved,21,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,D
1795,Two_Story_1946_and_Newer,Floating_Village_Residential,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2007,2007,Gable,Good,Typical,PConc,Good,Typical,Av,546,896,GasA,Excellent,Y,SBrkr,896,896,1792,0,2,3,1,Good,8,Typ,0,No_Fireplace,Attchd,2,590,Typical,Typical,Paved,96,0,0,0,No_Pool,No_Fence,None,0,11,2007,New,Partial,B
2357,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Above_Average,1974,1999,Hip,Typical,Typical,CBlock,Typical,Typical,No,0,1040,GasA,Fair,Y,SBrkr,1309,0,1309,1,1,3,1,Good,5,Typ,1,Fair,Attchd,2,484,Typical,Typical,Paved,0,0,0,648,Fair,Good_Privacy,None,0,1,2006,WD ,Normal,C
